Company Name,Price,Volume,MACD hist,ADX,ATR,EMA 200,RSI,Stochastic Oscillator,MACD hist sloap*,EMA 200 Sloap
ABB India Ltd.,8422.2001953125,163300,81.37428747839783,63.577190478610014,232.86331860559775,5407.238461734319,77.97754689058037,90.60219982378672,-23.700760660548838,0.0035977680710319766
ACC Ltd.,2609.25,746488,19.873466816663502,18.513975524875594,66.34798636835706,2282.428885196138,63.432606831366485,83.83394752358491,2.353439556341982,0.0012588423185348307
APL Apollo Tubes Ltd.,1694.25,508255,13.6326620945955,14.461140559511813,49.717806881752104,1514.17996898224,67.68620120811133,88.0303681059094,-1.6496435798708013,0.001068171199914467
AU Small Finance Bank Ltd.,620.6500244140625,1972115,-2.7406618649419725,20.788949334791702,16.66390032034046,670.8569696867999,49.91999480554104,36.612072281602074,0.5108394168117805,-0.000813006356163133
Adani Energy Solutions Ltd.,1106.699951171875,2558335,10.541166017506626,18.91591046674688,37.2705631754804,,66.00148065512799,73.9012018921887,1.690736233766355,
Adani Enterprises Ltd.,3384.949951171875,3473342,57.043391669300206,28.067662887285767,103.58909179908166,2878.2618943675106,71.24713138082954,89.61314578030026,8.411989506247167,0.0015044069640314248
Adani Green Energy Ltd.,1926.6500244140625,2927909,19.474208648842033,19.477127693703917,63.4623919616007,1528.0887673844645,65.88692500395788,92.26644443393167,2.659902937030264,0.0020790702636224526
Adani Ports and Special Economic Zone Ltd.,1416.0999755859375,19097348,13.881261099326842,17.687814976540988,42.25982467362001,1112.006469254391,64.10116768485705,84.33904904442586,0.29508874865552315,0.0021581923569846473
Adani Power Ltd.,707.0,4939061,10.29176480937204,24.728501686842968,26.46518626511762,493.3986166768621,74.55562438848894,90.88453597200872,0.29546583017772576,0.0030364180637720626
Adani Total Gas Ltd.,979.75,4024804,10.294470234798224,16.721707680588732,32.40041585479564,875.1677539855501,65.88896934661057,85.05858936502392,2.421285865212649,0.00107280209174943
Aditya Birla Capital Ltd.,228.5500030517578,14090008,-0.6913461023285965,25.16748721141488,7.590480289410798,187.91663874475185,61.78140956181417,82.2810875450927,0.2761404424857199,0.0017868103925641331
Aditya Birla Fashion and Retail Ltd.,290.04998779296875,15599173,2.2348033900436626,34.14429776967231,10.759934731011134,230.7447305455325,74.0596570903944,96.03748919633458,0.5487680995893847,0.002054931085122378
Alkem Laboratories Ltd.,5451.64990234375,145129,34.78573942627084,32.429109480184984,162.35982233658183,4602.146713451114,67.08838067018867,81.80453092704987,-2.1466073833059625,0.001566080112318544
Ambuja Cements Ltd.,635.2999877929688,4863951,3.961678663488789,15.610913346953849,18.48449141186762,537.4929969474858,58.44652930249895,75.27124222420366,-0.12043315841640512,0.0015472766433269303
Apollo Hospitals Enterprise Ltd.,5914.35009765625,608802,14.454794579159454,23.45470409628308,126.9944014328689,5738.3668024168655,44.32215332591095,50.368379848077694,0.7934278921322289,0.0002990482986060059
Apollo Tyres Ltd.,481.6499938964844,1702937,-0.07163400091778183,15.247486122151019,16.190566709013662,458.79053529799734,48.09825962041429,44.411752738204655,-0.19605149157781215,0.00047699222549295924
Ashok Leyland Ltd.,210.6999969482422,44262773,0.5781382315727157,34.58290937272369,6.223084316502228,175.92703322623845,67.6938206235446,70.23808905944597,-0.2137947669525726,0.0016586474959349895
Asian Paints Ltd.,2874.75,755387,5.498234875514832,15.626100252121674,63.56888624293469,3027.746766625885,51.73248508191824,68.7090827570322,0.32837969813952395,-0.0005348833623754127
Astral Ltd.,2149.0,890752,-6.3672566276150775,24.63597381378892,72.49284648815127,1958.4823039320318,54.00035949393225,36.750263005558296,-0.8045592910747104,0.0008909961443699921
Aurobindo Pharma Ltd.,1235.050048828125,1220686,7.435897278890412,27.459211191236506,33.64694284266502,999.2329263649635,70.18718371895514,92.83317355756158,0.48711581241333946,0.0019189678455029805
Avenue Supermarts Ltd.,4684.5,307039,-9.765853883118027,24.755289978025754,128.4432475454772,4064.627067868929,52.572012489430556,35.88334019029707,-4.49271763908709,0.0013298919233397837
Axis Bank Ltd.,1174.0,8813649,1.7298750757104493,17.446110582496402,24.55384455840711,1055.6352660331247,66.61630623137792,95.8304349743983,1.5648479144707537,0.001013283915034077
BSE Ltd.,2730.10009765625,1374236,-24.43469543697401,18.53970832791555,127.81409959934798,2083.747055611607,49.36742044494115,50.98880607103213,6.621454820658094,0.002379403772919313
Bajaj Auto Ltd.,8948.2001953125,455905,-7.318403147341375,13.050542584163681,210.86774472152266,7220.659454967955,52.83790531627554,59.93764627022255,5.7830480832740925,0.0019403028672761494
Bajaj Finance Ltd.,6836.89990234375,741854,7.513078917985446,11.20547082048915,143.7101088857466,7042.1767889101675,49.82981034540403,57.91465438077725,7.541305484262985,-0.0003017572754563036
Bajaj Finserv Ltd.,1601.699951171875,566042,1.8759428796140618,11.293725961525917,32.48409537777378,1591.377812996237,49.813022241366475,55.79967954689421,0.9826549752182814,6.476873654863049e-05
Bajaj Holdings & Investment Ltd.,8031.9501953125,59062,-25.529449400438697,15.240861123067557,170.5798322342676,7895.690328239574,39.024367170312146,3.5312906901041665,-10.429057138807053,0.00017049979979084974
Balkrishna Industries Ltd.,3043.85009765625,487946,65.66051410133545,36.662677960506,97.4503267354456,2459.4102125609325,81.50159667421127,83.10890289728486,-2.620307947974723,0.0019297164777999363
Bandhan Bank Ltd.,186.3000030517578,6458840,0.3150200246597728,12.734165035705486,5.276895470120391,213.0005126856888,51.47701340718013,65.65660613496176,0.03846968112169352,-0.0014404016430274202
